Date,Replicate,PlateID,RepID,Treatment,Host,Day,Status,Babies,BabiesAlt,Male,Censored
23-Sep,3,204,Control_ERTN2_3,Control,N2,2,B,1,1,0,0
23-Sep,2,206,Control_ERTN2_2,Control,N2,2,Be,1,1,0,0
23-Sep,3,211,Control_ERTN2_3,Control,N2,2,Be,1,1,0,0
23-Sep,3,214,Control_CB4856_3,Control,CB4856,2,Be,1,1,0,0
23-Sep,2,215,Control_ERTN2_2,Control,N2,2,Be,1,1,0,0
23-Sep,3,216,Control_CB4856_3,Control,CB4856,2,Be,1,1,0,0
23-Sep,3,219,Control_JU1762_3,Control,JU1762,2,Be,1,1,0,0
23-Sep,1,222,Control_ERTN2_1,Control,N2,2,Be,1,1,0,0
23-Sep,2,223,Control_CB4856_2,Control,CB4856,2,Be,1,1,0,0
22-Sep,3,225,Control_CB4856_3,Control,CB4856,1,E,NA,1,1,0
23-Sep,3,226,Control_JU1762_3,Control,JU1762,2,B,1,1,0,0
23-Sep,2,227,Control_ERTN2_2,Control,N2,2,B,1,1,0,0
23-Sep,3,228,Exposed_JU1762_3,Exposed,JU1762,2,Be,1,1,0,0
23-Sep,2,229,Control_JU2132_2,Control,JU2132,2,B,1,1,0,0
22-Sep,1,230,Exposed_CB4856_1,Exposed,CB4856,1,E,NA,1,1,0
23-Sep,2,231,Control_JU1762_2,Control,JU1762,2,Be,1,1,0,0
23-Sep,1,234,Control_JU2132_1,Control,JU2132,2,B,1,1,0,0
23-Sep,1,235,Control_JU1762_1,Control,JU1762,2,Be,1,1,0,0
23-Sep,3,236,Control_JU1762_3,Control,JU1762,2,Be,1,1,0,0
23-Sep,3,240,Control_JU1762_3,Control,JU1762,2,Be,1,1,0,0
23-Sep,2,243,Control_CB4856_2,Control,CB4856,2,Be,1,1,0,0
23-Sep,3,244,Exposed_CB4856_3,Exposed,CB4856,2,E,NA,1,1,0
23-Sep,2,245,Control_JU1762_2,Control,JU1762,2,Be,1,1,0,0
23-Sep,3,252,Control_JU2132_3,Control,JU2132,2,Be,1,1,0,0
23-Sep,2,255,Control_CB4856_2,Control,CB4856,2,Be,1,1,0,0
23-Sep,3,257,Control_CB4856_3,Control,CB4856,2,Be,1,1,0,0
23-Sep,2,258,Control_ERTN2_2,Control,N2,2,Be,1,1,0,0
23-Sep,3,260,Control_JU1762_3,Control,JU1762,2,Be,1,1,0,0
23-Sep,1,261,Exposed_CB4856_1,Exposed,CB4856,2,Be,1,1,0,0
23-Sep,2,262,Control_ERTN2_2,Control,N2,2,Be,1,1,0,0
23-Sep,3,264,Control_CB4856_3,Control,CB4856,2,Be,1,1,0,0
23-Sep,3,265,Control_JU2132_3,Control,JU2132,2,Be,1,1,0,0
23-Sep,2,268,Control_JU1762_2,Control,JU1762,2,Be,1,1,0,0
23-Sep,2,269,Control_JU1762_2,Control,JU1762,2,Be,1,1,0,0
24-Sep,1,271,Exposed_ERTN2_1,Exposed,N2,3,Be,1,1,0,0
23-Sep,1,273,Control_JU1762_1,Control,JU1762,2,Be,1,1,0,0
22-Sep,2,274,Exposed_CB4856_2,Exposed,CB4856,1,E,NA,1,1,0
23-Sep,2,281,Control_CB4856_2,Control,CB4856,2,Be,1,1,0,0
23-Sep,3,283,Control_JU1762_3,Control,JU1762,2,Be,1,1,0,0
23-Sep,2,286,Control_CB4856_2,Control,CB4856,2,Be,1,1,0,0
23-Sep,2,291,Exposed_CB4856_2,Exposed,CB4856,2,E,NA,1,1,0
22-Sep,3,292,Control_CB4856_3,Control,CB4856,1,E,NA,1,1,0
23-Sep,1,294,Control_JU1762_1,Control,JU1762,2,Be,1,1,0,0
23-Sep,2,295,Control_JU1762_2,Control,JU1762,2,Be,1,1,0,0
23-Sep,1,296,Control_JU1762_1,Control,JU1762,2,Be,1,1,0,0
23-Sep,2,297,Control_JU1762_2,Control,JU1762,2,Be,1,1,0,0
24-Sep,1,299,Exposed_ERTN2_1,Exposed,N2,3,B,1,1,0,0
22-Sep,3,300,Exposed_CB4856_3,Exposed,CB4856,1,E,NA,1,1,0
23-Sep,1,302,Control_CB4856_1,Control,CB4856,2,Be,1,1,0,0
23-Sep,3,304,Control_JU2132_3,Control,JU2132,2,Be,1,1,0,0
23-Sep,3,305,Control_JU2132_3,Control,JU2132,2,Be,1,1,0,0
23-Sep,1,308,Control_JU1762_1,Control,JU1762,2,Be,1,1,0,0
23-Sep,2,310,Control_JU1762_2,Control,JU1762,2,Be,1,1,0,0
22-Sep,2,311,Exposed_CB4856_2,Exposed,CB4856,1,E,NA,1,1,0
22-Sep,2,313,Exposed_CB4856_2,Exposed,CB4856,1,E,NA,1,1,0
23-Sep,2,314,Exposed_CB4856_2,Exposed,CB4856,2,E,NA,1,1,0
23-Sep,3,315,Control_CB4856_3,Control,CB4856,2,Be,1,1,0,0
23-Sep,3,317,Control_CB4856_3,Control,CB4856,2,E,NA,1,1,0
22-Sep,1,323,Control_CB4856_1,Control,CB4856,1,E,NA,1,1,0
23-Sep,1,324,Control_JU2132_1,Control,JU2132,2,Be,1,1,0,0
22-Sep,1,326,Control_CB4856_1,Control,CB4856,1,E,NA,1,1,0
23-Sep,1,327,Control_JU1762_1,Control,JU1762,2,Be,1,1,0,0
23-Sep,2,329,Control_CB4856_2,Control,CB4856,2,Be,1,1,0,0
23-Sep,2,333,Control_JU2132_2,Control,JU2132,2,Be,1,1,0,0
23-Sep,3,335,Control_ERTN2_3,Control,N2,2,Be,1,1,0,0
23-Sep,1,337,Control_JU1762_1,Control,JU1762,2,Be,1,1,0,0
23-Sep,2,338,Control_CB4856_2,Control,CB4856,2,Be,1,1,0,0
23-Sep,1,340,Control_JU2132_1,Control,JU2132,2,Be,1,1,0,0
23-Sep,3,341,Control_ERTN2_3,Control,N2,2,Be,1,1,0,0
23-Sep,3,344,Control_ERTN2_3,Control,N2,2,Be,1,1,0,0
23-Sep,2,345,Exposed_JU1762_2,Exposed,JU1762,2,Be,1,1,0,0
23-Sep,3,346,Control_JU2132_3,Control,JU2132,2,Be,1,1,0,0
23-Sep,1,348,Control_JU1762_1,Control,JU1762,2,Be,1,1,0,0
23-Sep,1,350,Control_CB4856_1,Control,CB4856,2,Be,1,1,0,0
23-Sep,1,351,Control_CB4856_1,Control,CB4856,2,Be,1,1,0,0
23-Sep,1,352,Control_ERTN2_1,Control,N2,2,Be,1,1,0,0
29-Sep,1,355,Exposed_ERTN2_1,Exposed,N2,8,B,1,1,0,0
23-Sep,2,356,Exposed_CB4856_2,Exposed,CB4856,2,E,NA,1,1,0
23-Sep,3,358,Exposed_CB4856_3,Exposed,CB4856,2,E,NA,1,1,0
23-Sep,2,359,Control_CB4856_2,Control,CB4856,2,Be,1,1,0,0
24-Sep,3,361,Control_ERTN2_3,Control,N2,3,B,1,1,0,0
23-Sep,2,362,Control_JU1762_2,Control,JU1762,2,Be,1,1,0,0
23-Sep,1,364,Control_CB4856_1,Control,CB4856,2,Be,1,1,0,0
23-Sep,3,366,Control_CB4856_3,Control,CB4856,2,Be,1,1,0,0
23-Sep,2,369,Control_JU2132_2,Control,JU2132,2,Be,1,1,0,0
23-Sep,3,371,Control_ERTN2_3,Control,N2,2,Be,1,1,0,0
23-Sep,1,372,Control_CB4856_1,Control,CB4856,2,Be,1,1,0,0
24-Sep,2,374,Exposed_CB4856_2,Exposed,CB4856,3,E,NA,1,1,0
24-Sep,1,375,Exposed_CB4856_1,Exposed,CB4856,3,E,NA,1,1,0
24-Sep,1,376,Control_ERTN2_1,Control,N2,3,B,1,1,0,0
23-Sep,1,377,Control_JU1762_1,Control,JU1762,2,Be,1,1,0,0
22-Sep,3,379,Control_CB4856_3,Control,CB4856,1,E,NA,1,1,0
23-Sep,1,382,Control_JU1762_1,Control,JU1762,2,Be,1,1,0,0
23-Sep,2,383,Control_ERTN2_2,Control,N2,2,Be,1,1,0,0
23-Sep,3,386,Control_JU2132_3,Control,JU2132,2,B,1,1,0,0
23-Sep,2,388,Control_JU1762_2,Control,JU1762,2,Be,1,1,0,0
23-Sep,3,389,Control_ERTN2_3,Control,N2,2,Be,1,1,0,0
23-Sep,1,391,Control_JU2132_1,Control,JU2132,2,B,1,1,0,0
24-Sep,2,392,Control_ERTN2_2,Control,N2,3,B,1,1,0,0
23-Sep,2,393,Control_JU2132_2,Control,JU2132,2,Be,1,1,0,0
23-Sep,1,394,Control_ERTN2_1,Control,N2,2,B,1,1,0,0
23-Sep,3,395,Control_JU1762_3,Control,JU1762,2,B,1,1,0,0
23-Sep,3,397,Exposed_CB4856_3,Exposed,CB4856,2,Be,1,1,0,0
23-Sep,3,398,Exposed_CB4856_3,Exposed,CB4856,2,E,NA,1,1,0
23-Sep,2,399,Control_CB4856_2,Control,CB4856,2,B,1,1,0,0
23-Sep,3,401,Control_JU2132_3,Control,JU2132,2,B,1,1,0,0
23-Sep,2,403,Control_CB4856_2,Control,CB4856,2,B,1,1,0,0
23-Sep,1,405,Control_ERTN2_1,Control,N2,2,B,1,1,0,0
23-Sep,1,406,Control_ERTN2_1,Control,N2,2,B,1,1,0,0
22-Sep,2,407,Exposed_CB4856_2,Exposed,CB4856,1,E,NA,1,1,0
23-Sep,2,408,Control_JU2132_2,Control,JU2132,2,B,1,1,0,0
23-Sep,1,410,Control_ERTN2_1,Control,N2,2,B,1,1,0,0
23-Sep,1,412,Control_CB4856_1,Control,CB4856,2,B,1,1,0,0
23-Sep,3,413,Control_JU2132_3,Control,JU2132,2,B,1,1,0,0
23-Sep,3,414,Control_JU1762_3,Control,JU1762,2,B,1,1,0,0
22-Sep,2,416,Exposed_CB4856_2,Exposed,CB4856,1,E,NA,1,1,0
23-Sep,1,417,Control_JU1762_1,Control,JU1762,2,Be,1,1,0,0
23-Sep,3,418,Exposed_CB4856_3,Exposed,CB4856,2,E,NA,1,1,0
23-Sep,1,419,Control_ERTN2_1,Control,N2,2,Be,1,1,0,0
23-Sep,3,423,Exposed_CB4856_3,Exposed,CB4856,2,Be,1,1,0,0
24-Sep,1,424,Control_ERTN2_1,Control,N2,3,B,1,1,0,0
23-Sep,3,426,Exposed_CB4856_3,Exposed,CB4856,2,Be,1,1,0,0
23-Sep,2,429,Control_ERTN2_2,Control,N2,2,Be,1,1,0,0
23-Sep,2,430,Control_CB4856_2,Control,CB4856,2,B,1,1,0,0
23-Sep,1,431,Control_CB4856_1,Control,CB4856,2,Be,1,1,0,0
23-Sep,1,432,Control_JU2132_1,Control,JU2132,2,B,1,1,0,0
23-Sep,2,433,Control_CB4856_2,Control,CB4856,2,B,1,1,0,0
23-Sep,2,435,Control_JU1762_2,Control,JU1762,2,B,1,1,0,0
23-Sep,3,436,Control_ERTN2_3,Control,N2,2,Be,1,1,0,0
23-Sep,3,439,Control_JU1762_3,Control,JU1762,2,B,1,1,0,0
23-Sep,1,443,Control_ERTN2_1,Control,N2,2,Be,1,1,0,0
23-Sep,1,445,Control_JU1762_1,Control,JU1762,2,B,1,1,0,0
23-Sep,3,449,Exposed_CB4856_3,Exposed,CB4856,2,Be,1,1,0,0
23-Sep,3,456,Control_JU1762_3,Control,JU1762,2,Be,1,1,0,0
24-Sep,1,457,Exposed_ERTN2_1,Exposed,N2,3,Be,1,1,0,0
23-Sep,1,459,Control_CB4856_1,Control,CB4856,2,B,1,1,0,0
23-Sep,2,460,Control_JU2132_2,Control,JU2132,2,B,1,1,0,0
23-Sep,2,461,Exposed_CB4856_2,Exposed,CB4856,2,E,NA,1,1,0
23-Sep,2,462,Control_ERTN2_2,Control,N2,2,Be,1,1,0,0
23-Sep,3,465,Control_JU2132_3,Control,JU2132,2,B,1,1,0,0
23-Sep,3,466,Control_JU2132_3,Control,JU2132,2,B,1,1,0,0
23-Sep,2,467,Control_JU2132_2,Control,JU2132,2,B,1,1,0,0
23-Sep,3,468,Control_JU2132_3,Control,JU2132,2,B,1,1,0,0
23-Sep,1,469,Control_CB4856_1,Control,CB4856,2,Be,1,1,0,0
22-Sep,1,471,Exposed_CB4856_1,Exposed,CB4856,1,E,NA,1,1,0
23-Sep,3,472,Exposed_CB4856_3,Exposed,CB4856,2,E,NA,1,1,0
23-Sep,3,473,Control_ERTN2_3,Control,N2,2,B,1,1,0,0
23-Sep,1,474,Control_JU2132_1,Control,JU2132,2,Be,1,1,0,0
23-Sep,1,477,Control_JU2132_1,Control,JU2132,2,B,1,1,0,0
23-Sep,2,479,Control_JU1762_2,Control,JU1762,2,Be,1,1,0,0
22-Sep,2,1,Control_ERTN2_2,Control,N2,1,E,NA,NA,0,0
24-Sep,2,1,Control_ERTN2_2,Control,N2,3,B,NA,NA,0,0
22-Sep,2,2,Control_CB4856_2,Control,CB4856,1,E,NA,NA,0,0
24-Sep,2,2,Control_CB4856_2,Control,CB4856,3,B,NA,NA,0,0
28-Sep,1,3,Exposed_CB4856_1,Exposed,CB4856,7,E,NA,NA,0,0
24-Sep,1,3,Exposed_CB4856_1,Exposed,CB4856,3,A,NA,NA,0,0
22-Sep,1,3,Exposed_CB4856_1,Exposed,CB4856,1,A,NA,NA,0,0
23-Sep,1,3,Exposed_CB4856_1,Exposed,CB4856,2,A,NA,NA,0,0
25-Sep,1,3,Exposed_CB4856_1,Exposed,CB4856,4,A,NA,NA,0,0
26-Sep,1,3,Exposed_CB4856_1,Exposed,CB4856,5,A,NA,NA,0,0
27-Sep,1,3,Exposed_CB4856_1,Exposed,CB4856,6,E,NA,NA,0,0
22-Sep,3,4,Control_JU1762_3,Control,JU1762,1,E,NA,NA,0,0
24-Sep,3,4,Control_JU1762_3,Control,JU1762,3,B,NA,NA,0,0
22-Sep,2,5,Control_ERTN2_2,Control,N2,1,E,NA,NA,0,0
24-Sep,2,5,Control_ERTN2_2,Control,N2,3,B,NA,NA,0,0
24-Sep,3,6,Exposed_CB4856_3,Exposed,CB4856,3,A,NA,NA,0,0
25-Sep,3,6,Exposed_CB4856_3,Exposed,CB4856,4,E,NA,NA,0,0
22-Sep,3,6,Exposed_CB4856_3,Exposed,CB4856,1,A,NA,NA,0,0
23-Sep,3,6,Exposed_CB4856_3,Exposed,CB4856,2,A,NA,NA,0,0
26-Sep,3,6,Exposed_CB4856_3,Exposed,CB4856,5,E,NA,NA,0,0
22-Sep,3,7,Control_JU2132_3,Control,JU2132,1,E,NA,NA,0,0
24-Sep,3,7,Control_JU2132_3,Control,JU2132,3,B,NA,NA,0,0
24-Sep,3,8,Control_CB4856_3,Control,CB4856,3,E,NA,NA,1,0
25-Sep,3,8,Control_CB4856_3,Control,CB4856,4,E,NA,NA,1,0
26-Sep,3,8,Control_CB4856_3,Control,CB4856,5,E,NA,NA,1,0
27-Sep,3,8,Control_CB4856_3,Control,CB4856,6,E,NA,NA,1,0
28-Sep,3,8,Control_CB4856_3,Control,CB4856,7,E,NA,NA,1,0
29-Sep,3,8,Control_CB4856_3,Control,CB4856,8,E,NA,NA,1,0
30-Sep,3,8,Control_CB4856_3,Control,CB4856,9,E,NA,NA,1,0
1-Oct,3,8,Control_CB4856_3,Control,CB4856,10,E,NA,NA,1,0
2-Oct,3,8,Control_CB4856_3,Control,CB4856,11,E,NA,NA,1,0
22-Sep,3,8,Control_CB4856_3,Control,CB4856,1,A,NA,NA,1,0
22-Sep,3,9,Control_CB4856_3,Control,CB4856,1,E,NA,NA,0,0
24-Sep,3,9,Control_CB4856_3,Control,CB4856,3,B,NA,NA,0,0
24-Sep,3,10,Exposed_CB4856_3,Exposed,CB4856,3,A,NA,NA,1,0
23-Sep,3,10,Exposed_CB4856_3,Exposed,CB4856,2,E,NA,NA,1,0
25-Sep,3,10,Exposed_CB4856_3,Exposed,CB4856,4,A,NA,NA,1,0
22-Sep,3,10,Exposed_CB4856_3,Exposed,CB4856,1,A,NA,NA,1,0
22-Sep,3,11,Control_JU2132_3,Control,JU2132,1,E,NA,NA,0,0
24-Sep,3,11,Control_JU2132_3,Control,JU2132,3,B,NA,NA,0,0
22-Sep,3,12,Control_ERTN2_3,Control,N2,1,E,NA,NA,0,0
24-Sep,3,12,Control_ERTN2_3,Control,N2,3,B,NA,NA,0,0
22-Sep,1,13,Exposed_ERTN2_1,Exposed,N2,1,A,NA,NA,0,0
23-Sep,1,13,Exposed_ERTN2_1,Exposed,N2,2,A,NA,NA,0,0
24-Sep,1,13,Exposed_ERTN2_1,Exposed,N2,3,A,NA,NA,0,0
25-Sep,1,13,Exposed_ERTN2_1,Exposed,N2,4,A,NA,NA,0,0
22-Sep,3,14,Control_JU1762_3,Control,JU1762,1,E,NA,NA,0,0
24-Sep,3,14,Control_JU1762_3,Control,JU1762,3,B,NA,NA,0,0
22-Sep,1,15,Control_JU1762_1,Control,JU1762,1,E,NA,NA,0,0
24-Sep,1,15,Control_JU1762_1,Control,JU1762,3,B,NA,NA,0,0
22-Sep,1,16,Control_CB4856_1,Control,CB4856,1,E,NA,NA,0,0
24-Sep,1,16,Control_CB4856_1,Control,CB4856,3,B,NA,NA,0,0
23-Sep,2,17,Exposed_CB4856_2,Exposed,CB4856,2,O,NA,NA,0,1
24-Sep,2,17,Exposed_CB4856_2,Exposed,CB4856,3,D/NA,NA,NA,0,1
22-Sep,2,17,Exposed_CB4856_2,Exposed,CB4856,1,E,NA,NA,0,1
26-Sep,3,18,Exposed_JU1762_3,Exposed,JU1762,5,E,NA,NA,0,0
25-Sep,3,18,Exposed_JU1762_3,Exposed,JU1762,4,E,NA,NA,0,0
22-Sep,3,18,Exposed_JU1762_3,Exposed,JU1762,1,A,NA,NA,0,0
23-Sep,3,18,Exposed_JU1762_3,Exposed,JU1762,2,A,NA,NA,0,0
24-Sep,3,18,Exposed_JU1762_3,Exposed,JU1762,3,A,NA,NA,0,0
22-Sep,1,19,Exposed_JU2132_1,Exposed,JU2132,1,A,NA,NA,0,0
23-Sep,1,19,Exposed_JU2132_1,Exposed,JU2132,2,A,NA,NA,0,0
22-Sep,3,20,Control_ERTN2_3,Control,N2,1,E,NA,NA,0,0
24-Sep,3,20,Control_ERTN2_3,Control,N2,3,B,NA,NA,0,0
22-Sep,2,21,Control_ERTN2_2,Control,N2,1,E,NA,NA,0,0
24-Sep,2,21,Control_ERTN2_2,Control,N2,3,B,NA,NA,0,0
24-Sep,1,22,Exposed_JU1762_1,Exposed,JU1762,3,E,NA,NA,0,0
22-Sep,1,22,Exposed_JU1762_1,Exposed,JU1762,1,A,NA,NA,0,0
23-Sep,1,22,Exposed_JU1762_1,Exposed,JU1762,2,A,NA,NA,0,0
22-Sep,3,23,Control_JU1762_3,Control,JU1762,1,E,NA,NA,1,0
24-Sep,3,23,Control_JU1762_3,Control,JU1762,3,B,NA,NA,1,0
25-Sep,2,24,Exposed_CB4856_2,Exposed,CB4856,4,E,NA,NA,1,0
26-Sep,2,24,Exposed_CB4856_2,Exposed,CB4856,5,E,NA,NA,1,0
27-Sep,2,24,Exposed_CB4856_2,Exposed,CB4856,6,E,NA,NA,1,0
28-Sep,2,24,Exposed_CB4856_2,Exposed,CB4856,7,E,NA,NA,1,0
29-Sep,2,24,Exposed_CB4856_2,Exposed,CB4856,8,E,NA,NA,1,0
30-Sep,2,24,Exposed_CB4856_2,Exposed,CB4856,9,E,NA,NA,1,0
1-Oct,2,24,Exposed_CB4856_2,Exposed,CB4856,10,E,NA,NA,1,0
2-Oct,2,24,Exposed_CB4856_2,Exposed,CB4856,11,E,NA,NA,1,0
23-Sep,2,24,Exposed_CB4856_2,Exposed,CB4856,2,E,NA,NA,1,0
22-Sep,2,24,Exposed_CB4856_2,Exposed,CB4856,1,A,NA,NA,1,0
24-Sep,1,25,Exposed_JU2132_1,Exposed,JU2132,3,A,NA,NA,0,0
22-Sep,1,25,Exposed_JU2132_1,Exposed,JU2132,1,A,NA,NA,0,0
23-Sep,1,25,Exposed_JU2132_1,Exposed,JU2132,2,A,NA,NA,0,0
22-Sep,2,26,Control_JU2132_2,Control,JU2132,1,E,NA,NA,0,0
24-Sep,2,26,Control_JU2132_2,Control,JU2132,3,B,NA,NA,0,0
22-Sep,1,27,Control_JU1762_1,Control,JU1762,1,E,NA,NA,0,0
24-Sep,1,27,Control_JU1762_1,Control,JU1762,3,B,NA,NA,0,0
25-Sep,2,28,Exposed_JU2132_2,Exposed,JU2132,4,A,NA,NA,0,0
23-Sep,2,28,Exposed_JU2132_2,Exposed,JU2132,2,A,NA,NA,0,0
24-Sep,2,28,Exposed_JU2132_2,Exposed,JU2132,3,A,NA,NA,0,0
22-Sep,2,28,Exposed_JU2132_2,Exposed,JU2132,1,A,NA,NA,0,0
22-Sep,3,29,Control_JU1762_3,Control,JU1762,1,E,NA,NA,0,0
24-Sep,3,29,Control_JU1762_3,Control,JU1762,3,B,NA,NA,0,0
22-Sep,1,30,Control_CB4856_1,Control,CB4856,1,E,NA,NA,0,0
24-Sep,1,30,Control_CB4856_1,Control,CB4856,3,B,NA,NA,0,0
25-Sep,3,31,Exposed_JU2132_3,Exposed,JU2132,4,E,NA,NA,0,0
24-Sep,3,31,Exposed_JU2132_3,Exposed,JU2132,3,A,NA,NA,0,0
22-Sep,3,31,Exposed_JU2132_3,Exposed,JU2132,1,A,NA,NA,0,0
23-Sep,3,31,Exposed_JU2132_3,Exposed,JU2132,2,A,NA,NA,0,0
22-Sep,2,32,Control_JU2132_2,Control,JU2132,1,E,NA,NA,0,0
24-Sep,2,32,Control_JU2132_2,Control,JU2132,3,B,NA,NA,0,0
22-Sep,1,33,Control_ERTN2_1,Control,N2,1,E,NA,NA,0,0
23-Sep,1,33,Control_ERTN2_1,Control,N2,2,E,NA,NA,0,0
22-Sep,1,34,Control_JU2132_1,Control,JU2132,1,E,NA,NA,0,0
24-Sep,1,34,Control_JU2132_1,Control,JU2132,3,B,NA,NA,0,0
22-Sep,1,35,Control_CB4856_1,Control,CB4856,1,E,NA,NA,0,0
24-Sep,1,35,Control_CB4856_1,Control,CB4856,3,B,NA,NA,0,0
24-Sep,1,36,Control_JU2132_1,Control,JU2132,3,B,NA,NA,0,0
22-Sep,1,36,Control_JU2132_1,Control,JU2132,1,E,NA,NA,0,0
24-Sep,2,37,Exposed_JU2132_2,Exposed,JU2132,3,A,NA,NA,0,0
22-Sep,2,37,Exposed_JU2132_2,Exposed,JU2132,1,A,NA,NA,0,0
23-Sep,2,37,Exposed_JU2132_2,Exposed,JU2132,2,A,NA,NA,0,0
22-Sep,2,38,Exposed_JU1762_2,Exposed,JU1762,1,A,NA,NA,0,0
23-Sep,2,38,Exposed_JU1762_2,Exposed,JU1762,2,A,NA,NA,0,0
22-Sep,3,39,Control_JU1762_3,Control,JU1762,1,E,NA,NA,0,0
24-Sep,3,39,Control_JU1762_3,Control,JU1762,3,B,NA,NA,0,0
22-Sep,1,40,Control_JU2132_1,Control,JU2132,1,E,NA,NA,0,0
24-Sep,1,40,Control_JU2132_1,Control,JU2132,3,B,NA,NA,0,0
22-Sep,1,41,Control_JU2132_1,Control,JU2132,1,E,NA,NA,0,0
24-Sep,1,41,Control_JU2132_1,Control,JU2132,3,B,NA,NA,0,0
24-Sep,1,42,Exposed_JU2132_1,Exposed,JU2132,3,A,NA,NA,0,0
25-Sep,1,42,Exposed_JU2132_1,Exposed,JU2132,4,A,NA,NA,0,0
22-Sep,1,42,Exposed_JU2132_1,Exposed,JU2132,1,A,NA,NA,0,0
23-Sep,1,42,Exposed_JU2132_1,Exposed,JU2132,2,A,NA,NA,0,0
22-Sep,2,43,Control_JU1762_2,Control,JU1762,1,E,NA,NA,0,0
24-Sep,2,43,Control_JU1762_2,Control,JU1762,3,B,NA,NA,0,0
22-Sep,1,44,Control_JU2132_1,Control,JU2132,1,E,NA,NA,0,0
24-Sep,1,44,Control_JU2132_1,Control,JU2132,3,B,NA,NA,0,0
22-Sep,2,45,Control_ERTN2_2,Control,N2,1,E,NA,NA,0,0
24-Sep,2,45,Control_ERTN2_2,Control,N2,3,B,NA,NA,0,0
26-Sep,3,46,Exposed_ERTN2_3,Exposed,N2,5,A,NA,NA,0,0
22-Sep,3,46,Exposed_ERTN2_3,Exposed,N2,1,A,NA,NA,0,0
23-Sep,3,46,Exposed_ERTN2_3,Exposed,N2,2,A,NA,NA,0,0
24-Sep,3,46,Exposed_ERTN2_3,Exposed,N2,3,A,NA,NA,0,0
25-Sep,3,46,Exposed_ERTN2_3,Exposed,N2,4,A,NA,NA,0,0
22-Sep,1,47,Control_JU1762_1,Control,JU1762,1,E,NA,NA,0,0
24-Sep,1,47,Control_JU1762_1,Control,JU1762,3,B,NA,NA,0,0
2-Oct,3,48,Exposed_CB4856_3,Exposed,CB4856,11,D,NA,NA,1,0
24-Sep,3,48,Exposed_CB4856_3,Exposed,CB4856,3,E,NA,NA,1,0
25-Sep,3,48,Exposed_CB4856_3,Exposed,CB4856,4,E,NA,NA,1,0
26-Sep,3,48,Exposed_CB4856_3,Exposed,CB4856,5,E,NA,NA,1,0
27-Sep,3,48,Exposed_CB4856_3,Exposed,CB4856,6,E,NA,NA,1,0
28-Sep,3,48,Exposed_CB4856_3,Exposed,CB4856,7,E,NA,NA,1,0
29-Sep,3,48,Exposed_CB4856_3,Exposed,CB4856,8,E,NA,NA,1,0
30-Sep,3,48,Exposed_CB4856_3,Exposed,CB4856,9,E,NA,NA,1,0
1-Oct,3,48,Exposed_CB4856_3,Exposed,CB4856,10,E,NA,NA,1,0
22-Sep,3,48,Exposed_CB4856_3,Exposed,CB4856,1,E,NA,NA,1,0
22-Sep,2,49,Control_ERTN2_2,Control,N2,1,E,NA,NA,0,0
24-Sep,2,49,Control_ERTN2_2,Control,N2,3,B,NA,NA,0,0
24-Sep,2,50,Exposed_JU2132_2,Exposed,JU2132,3,A,NA,NA,0,0
22-Sep,2,50,Exposed_JU2132_2,Exposed,JU2132,1,A,NA,NA,0,0
23-Sep,2,50,Exposed_JU2132_2,Exposed,JU2132,2,A,NA,NA,0,0
24-Sep,2,51,Exposed_CB4856_2,Exposed,CB4856,3,E,NA,NA,1,0
26-Sep,2,51,Exposed_CB4856_2,Exposed,CB4856,5,E,NA,NA,1,0
27-Sep,2,51,Exposed_CB4856_2,Exposed,CB4856,6,E,NA,NA,1,0
28-Sep,2,51,Exposed_CB4856_2,Exposed,CB4856,7,E,NA,NA,1,0
29-Sep,2,51,Exposed_CB4856_2,Exposed,CB4856,8,E,NA,NA,1,0
30-Sep,2,51,Exposed_CB4856_2,Exposed,CB4856,9,E,NA,NA,1,0
1-Oct,2,51,Exposed_CB4856_2,Exposed,CB4856,10,E,NA,NA,1,0
2-Oct,2,51,Exposed_CB4856_2,Exposed,CB4856,11,D,NA,NA,1,0
25-Sep,2,51,Exposed_CB4856_2,Exposed,CB4856,4,E,NA,NA,1,0
22-Sep,2,51,Exposed_CB4856_2,Exposed,CB4856,1,E,NA,NA,1,0
22-Sep,1,52,Control_JU1762_1,Control,JU1762,1,E,NA,NA,0,0
24-Sep,1,52,Control_JU1762_1,Control,JU1762,3,B,NA,NA,0,0
24-Sep,3,53,Exposed_ERTN2_3,Exposed,N2,3,E,NA,NA,0,0
22-Sep,3,53,Exposed_ERTN2_3,Exposed,N2,1,A,NA,NA,0,0
23-Sep,3,53,Exposed_ERTN2_3,Exposed,N2,2,A,NA,NA,0,0
22-Sep,1,54,Control_ERTN2_1,Control,N2,1,E,NA,NA,0,0
24-Sep,1,54,Control_ERTN2_1,Control,N2,3,B,NA,NA,0,0
22-Sep,2,55,Control_JU2132_2,Control,JU2132,1,E,NA,NA,0,0
24-Sep,2,55,Control_JU2132_2,Control,JU2132,3,B,NA,NA,0,0
24-Sep,2,56,Exposed_JU2132_2,Exposed,JU2132,3,E,NA,NA,0,0
22-Sep,2,56,Exposed_JU2132_2,Exposed,JU2132,1,A,NA,NA,0,0
23-Sep,2,56,Exposed_JU2132_2,Exposed,JU2132,2,A,NA,NA,0,0
